label,text
0,breathless
4,There is a lot of pressure in my skull.
8,I feel like my heart is skipping a beat.
8,Even when resting I feel like I get a rapid heart rate randomly
0,Difficulty Breathing
9,I have noticed a decline in my weight.
2,bodypain
6,There is a mass on the top of my left foot.
7,"I am not doing anything differently than normal, I exercise a regular amount, but I am always thirsty!"
2,lazy
0,I am having trouble breathing in.
0,I took a walk around the block and noticed that I was having trouble breathing.
5,"After eating, I've noticed a burning in my chest."
6,I have a mass on my knee.
4,It seems when I am bending over to pick things up I have forehead pressure and it is uncomfortable.
5,I've been experiencing a great deal of heartburn after meals and I'm concerned about possibly having acid reflux.
0,"When I get up and start to walk to the bathroom, by the time I am half way there I am already winded, and find it hard to breath."
5,My heartburn symptom is getting worse with spicy food.
5,cardialgia
1,"When I start breathing heavy, I get a nosebleed"
7,polydipsia
4,The last couple of days I have had like a throbbing feeling around my forehead.  It doesn't happen all the time.  Only when I bend over like when I'm getting food out of the oven.
1,I am experiencing blood loss from my nose at an unexpected rate because I already had two nosebleeds this week.
8,I have been suffering from tachycardia for some time now.
1,epistaxis
2,"During the lockdown I went into depression, and now when I am back to work, I always feel tired."
0,I am having difficulty with breathing.
2,My body has a constant feeling of being tired. It is hard for me to work or walk long distances such as going grocery shopping. I feel the constant need to sit down or lay down.
3,high temperature
3,I always have a fever and high temperature.
7,I've noticed that I am always thirsty.
5,reflux
0,"I have been dealing with dyspnea, a condition that affects my ability to breathe properly."
4,head pain
3,I have hyperthermia I drink water three times of the day I got a fever I feel dehydrated.
4,My head hurts.  It starts in my eyes and feels like it goes back to my brainstem.  Its excruciating.  Ive been taking aspirin but it doesnt help much.  It comes and goes but when it happens im pretty much done for the day.
0,Over the past month I have experienced feeling suffocated after I eat lunch.
1,I bumped my nose today and lost a lot of blood from it. I was bleeding from my nose for awhile.
3,"fever, unspecified"
0,I feel short of breath frequently.
7,"I have been experiencing excessive thirst, I think it's polydipsia"
3,My body feels warm to touch
9,"I have not changed my diet or exercise routine, yet I appear to be steadily losing weight."
6,"Mass At The Hip, Thighs, Legs Or Feet"
8,I have been diagnosed with tachycardia.
6,I have a lump in my leg
3,"I just don't like myself. I feel weird and chilled and out of my head, so I used a home thermometer, which showed a raised temperature."
0,"I just can't seem to breathe normally, like no matter what I do I feel breathless. Even if I'm just laying down I just can't seem to catch my breathe, it's like I'm constantly running full speed, even if I'm not moving."
4,"I've been experiencing daily head pain that won't go away, and it's very distressing."
2,I feel drained of all my strength.
4,The pain from my headache is intense.
6,My ankle feels like there's a mass in it
6,There is a mass on the back of my left leg.
2,My body aches all of the time.
0,I have to take shallow breaths because deep breaths are too hard.
4,I feel like there's the sensation of pins in my head
5,"I think I'm experiencing heartburn. I notice it after I eat certain foods, but it feels like a burning in my chest."
3,My body is hot to the touch.
2,The fatigue is taking a toll on my energy levels.
3,I think I am running a fever. I don't think I have been exposed to Covid.
2,I am often feeling of tiredness. I grew dozy.
0,"When I walk up a short number of stairs, I have difficulty breathing."
5,I can't seem to get rid of this heartburn.
1,I keep getting nosebleeds in the middle of the night
2,Over the past month I have experienced an increase in feeling overly exhausted.
9,abnormal weight loss
6,I noticed a lump in my leg this morning while I was shaving my legs.
0,dyspnea
1,My nose keeps having blood coming out of it
0,"My dyspnea diagnosis has been difficult, as it affects my ability to engage in physical activity."
6,The mass at my lower extremities is causing a lot of discomfort.
1,"I have been diagnosed with epistaxis and it affects my nose, causing frequent nosebleeds."
6,I went hiking the other day and tripped over a tree root.  I think I rolled my ankle as there seems to be a mass on my lower extremities along with bruising and severe tenderness.
0,It feels like I need more air all the time.
8,If I sit for awhile I start having rapid heart rate.
2,I am very fatigued every day. I am constantly tired.
4,left half head pain
7,I have polydipsia and I have been told it's a symptom of some condition
0,"Sometimes, for no reason, I have a hard time breathing."
2,"Throughout the day, every day, I am tired, even when I get enough sleep at night."
4,It's been hard for me to concentrate because I've been feeling forehead tension
3,My temperature has been very high for about a week.
2,I have a lot of fatigue and it's really bothering me.
2,bodyache
0,"I was started to feel like I couldn't breathe, almost like I was suffocating."
2,Over the past month I have experienced an increase in overall bodyaches.
7,I constantly need to drink. I feel that my mouth is very dry. I drink more than 5 liters per day. I just can't stop drinking.
6,I am concered that there is a large size mass in my thigh that I have never seen before.
0,air hunger
6,I was putting on my pants when I noticed I had a large lump on my thigh.
9,I need to take action to address my weight loss.
4,severe headache high pain in my head and eyes
8,rapid heartbeat
0,"I haven't been able to breathe correctly. It feels like my lungs are restricting and only little air is coming through. I can't get up and move for long periods of time otherwise, I  experience shortness of breath and feel dizzy."
6,I went swimming a few days ago and have been wondering about this mass at my thighs ever since.
9,not gaining weight
6,legs or feet
9,I feel like I have a loss of energy when I wake up and I have been eating trying to gain weight by eating bananas and more protein but it does not seem to be helping me gain weight. Instead it seems like I am losing more than I am gaining.
1,Sometimes I get unexpected nosebleeds and I don't know why.
9,I have noticed that I have been unintentionally losing a lot of weight and I am now underweight.
1,I have a tendency to have bloody noses.
7,I am thirsty all the time and drink excessive amounts of water.
7,I have what constant excessive thirst. I drink all the time throughout the day and I'm still always thirsty.
4,I've had a severe migraine for awhile now. The pain is really bad in my head
4,I’ve had the worst pounding headaches every morning.
5,"Even when I have not eaten, or sometimes just after, I get heartburn and have to put sodium bicarbonate under my tongue and on my venal vein in the front of my mouth to find relief."
1,nosebleed
0,Over the past month I have experienced an increase in dyspnea while I am walking outside.
4,Yesterday I spent all day out in the sun working on yard work. My the time I went to bed my head hurt. I took some tylenol but it still hurt this morning. I took more tylenol but my head still hurts.
8,My heart rate is very high.  I haven't been running or exercising this morning.  I had to stop washing the dishes when I had a dizzy spell.
5,Most of the time after I eat or drink something a get heartburn.
5,I have a discomfort sensation behind my breastbone
2,I have been feeling very lazy lately and haven't felt like doing anything.
1,When I jog I always get a nosebleed
4,My head hurts a lot especially in the morning.
4,It feels really tight around my forehead area.
2,Lately i've been noticing ive been feeling really fatigued and unmotivated
7,Everyday I was up and my mouth is super dry and I have polydipsia. I can down at least 2 bottles of water as soon as I wake up.
2,I haven't gotten around to any household chores and rarely leave the house anymore as I am feeling tired.
2,I'm so exhausted all the time - I have no energy at all
2,I have noticed over the past month that my strength has decreased during most days.
5,When I eat I feel like it is sort of coming back up and kind of burns like I am supposed to burp but can't.
8,"Lately, I've noticed that my heart rate is up very high. It causes me to have major anxiety attacks."
2,I am feeling quite fatigued today.
5,I didn't hungry at all. I keeping feel burning in my stomach. It is getting worse after having meal.
9,losing weight unintentionally
0,Just walking to the mailbox I'm back is making me breathless.
6,The mass at lower extremities is driving me crazy.
4,I have pain in my head that doesn't stop
8,My pulse is rapid and I am having trouble relaxing.
5,Doctor woke up with this heavy feeling in my chest felt like it was on fire and i couldn't stop the pain i was feeling in my chest.
9,"I've been losing weight steadily, without even trying."
3,"I can't seem to cool down, I have increased body temperature throughout the day and night."
1,I have been experiencing nosebleeds when I stand up too quickly.
8,I have a medical condition known as tachycardia.
7,I have been observing polydipsia
2,I feel like I don't get enough sleep.  When I wake up in the morning I can't get going.  I feel sluggish and slow and I have a hard time walking around or doing chores.
9,"My weight is decreasing for no reason. I am tried to eat more than usual to gain weight, but it won't work."
8,"I have a rapid heartbeat, a characteristic of tachycardia."
9,I have had problems with insufficient weight of late as if all of a sudden anything I ate didn't seem to matter at all
4,"Hi doctor, I am coming in today because i have had this headache that has not gone away for a few days, certain lights make this headache worse. I have tried taking tylenol, checking my blood pressure and that is normal. Can you help me get rid of it."
2,The fatigue is making me feel weak and sluggish.
6,There's a noticeable bump located on my foot
9,My body looks thinner and weaker
2,Don't feel like getting up in the morning or do simple tasks.
2,My fatigue is making it hard for me to focus.
7,I have polydipsia for the past few days
3,My fever is becoming unbearable and affects my overall health.
8,"I have a condition known as tachycardia, which affects my heart rate."
7,I am constantly feeling thirsty and reaching for water.
3,"I've recently begun feeling much hotter than usual, even when I'm not even exerting much energy.  I feel like I'm running a fever, but I do not think I am sick."
2,"I am tired all the time, even if I haven't been doing much."
0,I have to pause frequently when speaking to catch my breath
3,"My kid has a fever, he is very restless."
4,I woke this morning I noticed I am having aches all over my body
6,"I've been seeing a doctor for my mass at lower extremities, but it's not helping."
0,shortness of breath
4,When I'm in the noisy place my head hurts very bad.
4,Sometimes when I am trying to read I get pain and forehead tension.
8,Sometimes thinking of anything else makes me heartbeat raise and not to do any work
2,having no energy
9,"I keep trying to put on weight, but no matter what I do, it seems like I just keep losing weight."
2,I am having a hard time staying awake due to fatigue.
4,I was just sitting and I felt pain in my head.
4,I have a throbbing feeling in my head.
0,"Once in awhile at night while sleeping , I wake up feeling like I am suffocating and can't breathe."
2,"Even after a full nights rest, I still feel exhausted throughout the day"
6,I have a lump on my foot that I am concerned about.
1,I get nosebleeds at random times for no reason
6,I feel like I have a big knot or multiple knots on the back of my thigh.
2,"I started this new medication and I am still having the same result..... Tiredness, no energy."
2,My body feels heavy and fatigued.
2,exhausted
6,I have a mass at legs and it is hard to walk.
4,head hurts
2,I have been feeling super tired lately.
2,"My long-standing fatigue is becoming so annoying, shall I take vitamines?"
8,"tachycardia, unspecified"
4,I have head pain that feels like a migraine. It is worse with bright lights.
7,I feel thirsty always. My tongue gets parched soon. I have Excessive Thirst.
5,I have an irritation in my esophagus from acid
2,"At times, I'm doing nothing and an overwhelming sense of tiredness will come over me."
4,My feet don't hurt but the pain is painful at my head.
5,I have been experiencing heartburn and reflux.
2,I've noticed lately whenever I do the smallest of things I start to feel really tired very quickly
0,suffocation feeling
2,"Hello sir, my age is 32 years now and i don't very active in my daily life. But when i want to do something i easily feeling tired. Is that any serious about for it ?"
2,For the last week my body has been feeling tired and weak.
8,Tachycardia is causing me discomfort and stress.
6,I have a weird lump on my thigh I'd like you to take a look at.
8,When I took this supplement I got tachycardia.
6,The mass at lower extremities is unbearable.
5,I keep getting this burning sensation in my chest whenever I go to lay down at night.
9,"I've been eating quite a bit, yet I have lost 25 pounds. I'm not sure why."
9,I've lost about 20 pounds over the last month or two. I have not been working out or dieting.
3,The fever is making it hard for me to participate in physical activities.
2,I'm always tired and my body aches.
2,I have no energy.
3,I have a temperature that's higher than normal.
6,"I have a mass at my hip, it is like a bulge that I don't know where it came from."
4,I've got a pounding headache.
1,bleeding from the nose
6,"I have a mass in my lower extremities, it's a mass at lower extremities."
6,I have a lump on my foot and it’s painful to walk on it.
6,I hit my thigh on the dresser that left a bruise. Now there is a mass where the bruising was.
5,Every night after dinner I get really bad heartburn.
2,I am experiencing overwhelming fatigue that affects my daily activities.
5,I'm having this feeling of burning pain in my stomach.
7,Doctor I think I am suffering from chronic ingestion of large volumes of water and I have always felt thirst for this.. Is it a very harmful thing?
6,I have noticed a lump on my thigh
3,hyperthermia
9,My clothes have become looser.
0,My dyspnea has caused difficulty in breathing and shortness of breath.
2,Sometimes i'm do lot of work so I get feeling tiredness in my body.
9,I need to get this checked out as I have lost a lot of weight without trying.
3,"Even though it was 85 degrees yesterday, I had shivering chills all day long"
6,lump at legs
9,"I keep losing weight, even though I have been eating even more than usual lately, I wake up and see that I have lost several pounds in my sleep."
4,Throughout the day I will feel these aches and pains that I feel would be normal if they didn't bother me so much.
4,A long and persistent headache that the over the counter medicine is not having any impact on.
1,"I struggle with epistaxis, which affects my nose and causes frequent nosebleeds."
2,"I just don't feel like doing anything.  It's not like I'm sick, just lazy."
1,"My nose is bleeding alot, everyday."
0,feeling suffocated
9,"I haven't changed anything about my diet or exercise level, but I've been losing weight. It's happening pretty quickly, and I'm getting worried."
3,Whenever my blood pressure gets up I get goosebumps.
2,I just have no energy to do anything at all. I am completely and utterly exhausted.
6,"The mass at my lower extremities is concerning, it's a mass at lower extremities."
8,I was checking my blood pressure the other day and I noticed that I had a fast pulse.
2,I feel like I need something more to make up for having no energy
6,mass at the hip
6,My hip seems to have a lump in it.
0,My chest feels heavy like I have something squeezing the breath out of me.
8,"My heart beat feels rapid even when I'm not doing anything particularly active,"
9,unexpected weight loss
7,I feel that I have a towel in my throat
1,Nosebleed
2,"I have been feeling like I have no energy, like I  just cant get enough sleep"
0,I am having a hard time breathing. It is hard for me to breathe.
0,I was having an arguement with someone the other day and all of a sudden I got this suffocation feeling.
5,acid regurgitation
8,"Whenever i stand up or sit down, i get like this sensation that my heart is beating out of control.  Its frightening.  Sometimes it happens in the shower so i have to stop and wait for it to go away.  I exercise regularly and it never happens during exercise."
6,I can feel the mass at lower extremities coming on.
1,"I have been diagnosed with epistaxis, a condition that affects my nose and causes frequent nosebleeds."
4,Certain lights and colors is making the left side of my head hurt.
9,"Over the past month I have not changed the way I eat, the amount I eat or the variety of foods that I eat. My exercise levels have been very consistent over the past month as well. This morning when I did my weekly weight check I noticed I had experienced a sudden weight loss. I cannot explain this sudden weight loss based on any lifestyle change I have made recently."
2,low energy
6,I have a large mass growing on my left leg.
4,It makes me think of calling the doctor when I start to feel a sensation of tightness around the forehead.
7,I can never drink enough water! I haven't even been working out!
0,"The slightest exertion makes me short of breath, even just making my bed."
9,My body has become leaner.
8,Tachycardia has been affecting my daily life.
3,"I have been experiencing a fever. After I worked in the rain, I think I got the cold and now I can't get rid of this fever. I constantly feel like I am cold but my body feels extremely hot."
8,my heart seems to be beating at irregular pace
3,shivering chills
2,I have been experiencing fatigue for the past few days.
4,I am experiencing aches everywhere.
7,"I have noticed that I have been drinking more water than usual, it's polydipsia"
8,Even when I am sitting still I think I notice a rapid heart rate.
3,I'm experiencing a rise in body temperature.
7,I've been experiencing polydipsia
6,I have this bump on my leg.
5,pyrosis
9,underweight
1,My niece prone to nosebleeds at night and I am unsure what to do at home to prevent it
8,heart beats fast
2,"Doctor, I have no energy.  I am tired all the time and just don't have the energy to clean house or anything."
2,I feel tired all over.
0,I struggle to take a breath in while I'm running or exercising.
0,I find it hard to breathe when I walk
8,rapid heart rhythms
9,I have noticed a reduction in my overall body mass.
9,"I have been eating a lot more to try to fill out but no matter what I do, I can't get the pounds to stay on"
7,"I am so thirsty all the time, no amount of water helps."
5,"Whenever I had snacks before taking food, I feel burning sensation in the middle chest after taking food. why?"
9,I have lost mass from my body.
1,Over the past month I have experienced nose bleeds that last 2-3 hours each time.
3,I was feeling feverish and my forehead was hot and when I took my temperature it was well over 100 degrees
2,My whole body just aches and pain and I'm tired all the time.  It's been going on now for a few weeks.
4,The pressure in my head from this headache is unbearable.
4,I can't stand this headache any longer.
8,After working out I have a very rapid pulse.
7,Don't know why my body keep asking me for more waters.
2,"Lately I haven't had much energy, I've been experiencing fatigue and lethargy."
8,I am having extremely fast pulse even after a small walk.
0,I feel like I'm gasping for air.
0,I can't take a breathe and it feels like I'm out of breath
7,I have been experiencing polydipsia for some time now
5,I wish this heartburn would just disappear.
5,Affected by pyrosis before few months.
5,"There has been a burning feeling in my chest and throat lately, especially when I lay down at night."
7,I am thirsty always. Why did I get this excessing thirst suddenly?
0,I ate some fish last night and it was very hard for me to breathe afterwards.
2,"I feel super tired, or malaise."
1,I have been having a bleeding nose and I am not certain why.
4,My head feels like it is being squeezed.
7,"I am always dehydrated, my throat is sore, and am always thirsty."
7,"I have been excessively thirsty lately, not sure what's going on."
1,My nose wont stop bleeding!
0,"I struggle with dyspnea, which affects my ability to breathe comfortably."
2,Over the past month I have experienced an increase of tiredness during the day.
0,"I have been diagnosed with dyspnea, a condition that affects my ability to breathe."
5,There is a burning feeling in my throat.
7,I wake with excessive thirst
9,"Every time I weigh myself, I see that I have lost weight. I have been eating the same as usual, and even a little more than previously with my two desserts per night now."
2,malaise and fatigue
8,My pulse is elevated and I can feel it strongly.
7,Is polydipsia serious?
8,My heartbeat is rapid and noticeable.
7,constantly need to drink water
2,I feel like i am constantly exhausted from morning to night no matter what i do im always tired.
0,"Whenever I am casually walking, I have a sudden onset of shortness of breath. I have tried sitting for a moment, but I continue to experience shortness of breath even when I am sitting down and not active."
9,I have noticed that I've lost weight recently.
0,"My dyspnea diagnosis has been a difficult journey, as it affects my ability to breathe."
2,When driving my arm starts to feel really weak. I'm not able to turn the steering wheel correctly anymore.
0,I feel like I am in need of oxygen.
2,"Even when I'm fully rested, I'm just so tired. I could just be sitting  on the couch and I'm tired."
0,"No matter how deep of a breath I take, it feels like my lungs want more"
6,For the past year there has been a mass at my hip
7,I have polydipsia and have been advised to see a doctor
0,"Everytime I try to walk to the store, I find it difficult to breath."
0,I experience difficulty breathing and shortness of breath due to my dyspnea.
9,"Even though I have been eating alot lately, I keep losing weight."
5,I can feel heartburn coming on.
7,Since yesterday I noticed that am having excessive thirst.
5,I've been having a lot of burning pain that it feels like it's coming up my throat.  It's like everytime I eat Hot Sause or something really spicey that I feel this way.
2,ive been super super tired lately
5,I have had heartburn for several days now and it is affecting my work.
4,I have an ache on the left side of my head
9,I have lost inches in my waistline.
1,Blood starts running out of my nose after I sneeze and some times when I'm in a hot shower.
9,"No matter what I eat and in what quantity, my weight is always insufficient."
8,I have noticed over the past week that my heart seems to be racing.
9,i feel very free after my weight loss
2,My body feels weak even after I've done nothing hard all day
4,My headache is driving me crazy.
0,dyspnoea
4,"My brain aches. It feels like shooting, stabbing fire pokers in my head."
7,I am drinking a lot more water than usual.
6,I got this bump on my foot.
4,"Sometimes when I am working too hard or after a long day, I start to notice that I get a head ache and want to lay down."
2,"I feel like it doesn’t matter how much sleep I get, I constantly have a lack of energy."
0,I feel like I have a constant tightness in my chest.
4,I have been having frequent migraines.
0,"I am having trouble taking breaths. Letting the air out is not a problem, but inhaling is."
4,I was walking down my stairs when my foot got caught and I tripped. I fell head first to the hardwood floor and have had forehead tension since.
8,a heart rate thats too fast
5,I have been getting acid indigestion everyday after I eat and when going to sleep at night.
5,I think I might have eaten something that's giving me heartburn.
3,Dr. my fever is high.  I can't seem to get it down but it's been high since yesterday afternoon.
5,heartburn
4,"I've been taking medicine for my headache, but it's not helping."
3,I have had a cold for several days and now I feel like I have a fever. I keep getting chills off and on.
5,Going out to a restaurant is always difficult because my friends and family will notice my acid reflux triggering itself as I eat my meal.
3,I have had a cold for several days and keep getting the goosebumps off and on.
8,"My heart has been racing, I can feel it working overtime and pumping very rapidly."
0,I feel like I'm suffocating.
8,"Sometimes when I'm sitting relaxing, not doing anything, I notice my heart beating really fast for no reason."
6,I have a bump on my shin.
4,migraine
6,I think I might have a medical condition that's causing this mass at my lower extremities.
0,I cannot enjoy walking my dog because I have a hard time breathing.
0,I have been having trouble breathing when doing regular daily activities.
9,unexplained weight loss
6,"There is a bump on my leg, right above the knee. I think I hurt myself without noticing yesterday."
7,"I have been noticing that I have been drinking a lot more water than usual, I believe it's polydipsia"
9,I have shed pounds.
9,I eat plenty of food and drink protein shakes but I still cannot gain weight.
5,"After I eat, I get this burning pain in my stomach. Sometimes it causes me to throw up in my mouth."
5,"I have had a cold for about a week, nothing out of the ordinary. Now I am having a lot of discomfort in my throat."
3,I feel heat in my body
5,heartburn
2,I am struggling with severe fatigue that interferes my sleep.
2,The past few days I've been feeling really tired and lethargic.
1,I wiped my nose and there was blood on the kleenex.
6,"Compare to my upper body, which is normal in size, there happens to be a mass at lower extremities."
8,When i awoke this morning I felt like my heart was rapidly beating out of my chest! I tried to take my pulse but my heart was pounding so hard i couldn't focus. I thought i was having a heart attack so i rushed here
8,My heart feels like it is beating faster than it usually does.
9,I am eating regularly everyday. But somehow I am experiencing the weight loss. I tried to eat more but my weight is still decreasing.
2,"I recently recovered from flu, but now suddenly I am experiencing loss of strength in my muscles."
4,"Ive been getting these headaches, but theyre not normal headaches.  Its only on the left side, and not like a migraine its on the top.  It feels like someones stepping on the top of my brain.  It makes me dizzy and i have trouble thinking and concentrating."
4,I’m having headache and high fever at the same time
2,I have been very tired and exhausted lately and don't know why.
2,lethargy
4,sensation of tightness around forehead
3,I am experiencing a fever and it's really bothering me.
4,I have a pounding sensation in my skull.
3,I have been experiencing a fever for the past four days.
0,hard time breathing
9,I have experienced significant weight loss recently.
0,I can't tolerate minimal exercises due to dyspnea.
7,I cant get enough water. No matter how much I drink I always feel like I need more.
3,I am running a fever and I am cold and I can't stop shaking.
7,Don't know even after drinking 4 to 5 liters of water i always feel like my body need more water.
0,I am having trouble breathing.
3,I do not feel very well and I believe I have a fever.
6,I noticed a lump at the bottom of my foot this morning. It is red and swollen and hurts to walk on it because it is on the bottom of my foot.
7,I have been diagnosed with polydipsia
9,insufficient weight
1,Every time I go jogging I get a nosebleed.
0,"Lately I have been trying to engage more in physical activity, but yesterday when I was running I noticed that when I attempted to run a little faster I just can't breath."
6,I have a mass growing on my right upper hip area.
2,I have a lot to do but I just feel so lazy.
2,My body has been in pain lately and I have been very tired.
9,I keep losing weight even though Im eating more to gain weight.
0,Over the past month I have experienced an increase in dyspnea while I sleep.
2,"I feel really tired all of the time, even in the morning, or just after exercise."
2,I have to force myself to do things because I'm so tired.
5,gastroesophageal reflux
4,my headaches have been getting worse
3,raised temperature
9,"I've been losing a lot of weight recently even when eating properly and trying to gain weight, people have noticed the drastic change of my weight and I'm not sure what the cause of this is."
6,mass at legs
8,After doing light physical activity I noticed that my heart rate was very fast.
9,Doctor i eat a lot but can't seem to gain any weight
1,epistaxis
4,My headache is so bad that I can't even think straight.
1,Strenous exercises cause me severe epistaxis.
4,I'm hoping this headache will go away soon.
9,inappropriate decrease in body weight
4,"I have head pain, congestion, and a sore throat for the past week."
5,I feel like there is a fire in my chest.
5,burning sensation in the middle chest or upper abdomen
6,Sometimes I'm just resting on the couch and I get mass at feet.
4,My headache is really bad today.
3,I am struggling with a severe fever that interferes my daily activities.
7,I'm drinking water all the time because I am constantly very thirsty.
5,"I have been getting acid reflux quite often lately, which seems to be worse when lying down after eating."
7,I have polydipsia which is a symptom of some underlying condition
9,I have become trimmer.
8,rapid heart rate
3,I go from feeling hot and sweaty to cold with chills with no energy.
5,I don't know if I have heartburn because I love hot sauce but it's getting a little worse. I don't eat hot sauce with everything. In fact it occurs even when I don't have any. Last night I woke up and it felt like stomach acid was in my throat. In fact I had to keep myself from throwing it up.
6,the other night when i was taking a shower i noticed a lump on my right leg and i thought you should see it; it is still there and it's not getting any smaller.
2,I am doing work heavily nowadays and i am getting tired fast and drowsy sometimes
3,I have a fever and it's causing me to feel weak and tired.
0,I feel like I am being smothered and I am having difficulty breathing.
2,laziness
6,I'm trying to work through this mass at lower extremities.
2,"I didn't travel anywhere, just I am in house. But even though I feel so lassitude. I could not do anything actively."
5,I have a burning in my chest and throat and I am regurgitating it.
7,"It's very unusual for me, but I'm just excessively thirsty all the time."
4,"Throughout the day, while I'm at work and using my computer, my head hurts."
6,"Hey doctor, I woke up yesterday morning and found that they are lumps on my left thigh. At first I thought it was a bad bug bite but now I'm not too sure and I'm a bit worried about what they are. The reason I came today is that this morning, on my right thigh, I got another lump. They are all a bit sore."
7,I am drinking an unusual amount of water.
3,The fever is making it hard for me to maintain a healthy social life.
9,I'm experiencing weight loss that is not normal for me.
8,I have a noticeable tachycardia
3,I'm running a temperature.
1,I get unexpected nosebleeds very often now.
9,I have lost fifteen pounds and I am not working out and my diet as not changed
0,I am having a hard time breathing.
2,I have always had a lot of energy. I like to stay active but lately I have been feeling weak. I haven't been able to keep up with my kids activities and I have had to lay down several times during the day.
8,My heart is racing really fast and I feel a bit lightheaded due to the increased palpitation.
9,"No matter how much I eat to gain weight, I am experiencing weight loss."
7,I am feeling so thirsty even after drinking so much water.
3,I am having a fever since last night. It is not getting any better at all.
0,I can't get a deep breath.
5,Discomfort in throat because of climate.
3,I have a high-grade fever.
3,I feel hot all the time.
3,I have chills so bad I am shivering.
6,I have this lump in my lower left calf muscle.
9,"I eat quite the same amount as I usually do, but I notice I'm losing a lot of weight now."
4,I'm trying to work through this headache.
1,I have to constantly deal with a bloody nose.
9,I have been losing a lot of weight lately and I have not been trying to lose.
3,"When I woke up this morning I wasn't feeling too well, so I decided to check my temperature and it seems I have a fever."
9,"No matter how much I eat, I just keep looking smaller and smaller."
5,There is a lot of acid in my throat.
6,thighs
3,I have an increased body temperature.
9,My clothes are not as tight as they used to be.
4,its painful at head
8,My heart is beating very fast.
7,My throat feels very dry
4,There is a lot of pressure in my head that is causing me discomfort.
2,I have been feeling fatigue for a long time and it's starting to affect my overall health.
9,Now a days i was in underweight.
2,I have been noticing the past few months that I've been experiencing a ton of fatigue throughout the day.
0,I have been having trouble breathing all day long.
9,inability to gain weight
6,"localised swelling, mass and lump, lower limb"
2,"I am experiencing more tiredness like never before, my schedule has not changed much, and what has been more excursive but I'm still not sleeping at night"
4,aches
2,tired all day
2,Over the past month I have experienced myself feeling increasingly tired throughout the day.
4,My headache is making it hard to focus.
2,I always feel tired. I don't have any energy.
5,acid indigestion
2,body feels weak
1,My nose just won't stop bleeding and I think I have a condition called epistaxis.
5,"Since last week, I've been having episodes of acid regurgitation. It get's worse when I lay down."
0,"I feel difficulty while Breathing. I was cleaning the dark, dirty room. I sneezed often."
9,I need to see a doctor about my sudden weight loss.
8,I am experiencing palpitations in my chest.
9,I have noticed a reduction in my body size.
7,I'm really thirsty like I never drink water before
6,lump at hip
2,"I feel tired all of the time, it takes me a while to get out of bed in the mornings."
0,feeling smothered
3,I have been experiencing high fever and it has been causing goosebumps on my skin.
2,I am experiencing general malaise.
3,My temperature is elevated.
9,"No matter how hard I try, I am unable to gain weight."
8,"I was trying to sleep when suddenly my heart started to beat extremely fast, I've felt it before when I had panic attacks, but not like it happened today."
5,My heart feels like it's made of fire; I think I have heartburn.
0,"I'm having trouble getting a full breathe, my chest feels tight."
1,"I have been dealing with epistaxis for some time, which affects my nose and causes frequent nosebleeds."
3,"having cough, fever and soar throuat"
6,lump at feet
7,I am consuming an excessive amount of fluids.
9,I have a history of weight loss and need to take steps to prevent further decline.
8,I feel like I have always just come from running a mile - my heart won't slow down!
7,I constantly need to drink water because I am so dehydrated feeling all the time.
4,head ache
2,"I have been experiencing extreme periods of tiredness this last week. I feel tired when I wake, even if I have just slept for 8 hours. I am also feeling pain throughout my entire body, which is causing the lack of good deep sleep."
9,My clothes have been getting looser and looser. I have been eating and working out like normal.
9,"I have been extremely hungry lately, and have been eating quite a bit more than usual.  However every time I get on the scale the numbers are not increasing but decreasing it seems as if I'm underweight."
2,The past few weeks I have just been feeling weak. I can't seem to find the energy to anything and if I do start something I can not finish because I just feel to weak and need to rest.
9,Doctor i seem to eat all the time but i can't gain any weight not matter what i eat
2,I feel exhausted all the time.
1,"I have been dealing with epistaxis, a condition that affects my nose and causes nosebleeds."
6,I have these big lumps in my legs.
9,I haven't changed my diet or exercise in any way but I have been losing weight without trying and it's concerning my spouse.
9,Doc I’ve lost 5 kilos this month. I think something has gone wrong with my system.
1,I have to carry tissues with me at all times because of my nosebleeds.
4,pain in head
9,I have a recurrent issue with rapid weight loss.
8,rapid pulse
7,"Even though I drink water constantly, I'm thirsty all the time, it seems really excessive."
1,I have blood coming out of my nose on a regular basis.
6,I discovered a mass under the skin at my hip. It's not painful.
1,"I struggle with epistaxis, a condition that affects my nose and causes nosebleeds."
8,I have been experiencing fast heart rhythms when I am just sitting still or laying in bed.
1,"I was standing outside and felt this water coming down my mouth and felt some coming from my nose. When I looked at it, there was blood."
4,I can't seem to shake this headache.
9,I am worried I am too skinny but I eat so much to gain weight and nothing happens.
5,My heartburn is making it difficult to sleep.
0,Breathing is a struggle for me.
0,I have a small cabin at work and at times when I am sitting there I keep feeling suffocated that makes me want to leave the place and go outside for a bit
8,I can feel a fast heart rate
4,My headache is not getting any better despite taking pain relief medications.
5,There is a burning feeling in my throat that won't go away.
0,"Every now and then, I have difficulty breathing."
6,So I was out doing some yard work a couple a days ago and I think I may have pulled or muscle or something. Because the next day I discovered I had a lump on  my lower extremity. I'm nor sure if that is what cause me to have this lump but its the only thing I can think of.
6,I have found bumps on the bottoms of my feet that are making it painful to walk.
5,chest burn
